time,ops
0.010017871856689453,66146
0.017481088638305664,65905
0.015142440795898438,66077
0.020235776901245117,65928
0.015096664428710938,65834
0.014574527740478516,65733
0.020251989364624023,65858
0.020820140838623047,65990
0.0200650691986084,65934
0.01987171173095703,65994
0.020119190216064453,65824
0.019754409790039062,65781
0.01576375961303711,65829
0.020200729370117188,65927
0.01808905601501465,65703
0.019647836685180664,65906
0.015854835510253906,65949
0.02026820182800293,65849
0.01639723777770996,65753
0.020023822784423828,65686
0.019182205200195312,65874
0.017100095748901367,65817
0.01656031608581543,65829
0.020142316818237305,65860
0.017692089080810547,65980
0.019954442977905273,65864
0.02601027488708496,65795
0.01985931396484375,65789
0.01818108558654785,65834
0.010135173797607422,65905
0.01593947410583496,65838
0.018877029418945312,65986
0.019001483917236328,65931
0.02014613151550293,66021
0.019866228103637695,65825
0.017728090286254883,65972
0.010665178298950195,65937
0.017896652221679688,65946
0.017883777618408203,65828
0.020190715789794922,65656
0.020386457443237305,65929
0.02031111717224121,65921
0.02377462387084961,65984
0.01950812339782715,65986
0.021939754486083984,65967
0.024985790252685547,66055
0.019550561904907227,65900
0.01578354835510254,65876
0.023590564727783203,65848
0.01983165740966797,65999
0.019867420196533203,65886
0.030429601669311523,65893
0.02245330810546875,65913
0.06268835067749023,65987
0.029783248901367188,65707
0.02938246726989746,65931
0.03493452072143555,65852
0.02013373374938965,65875
0.023355960845947266,65795
0.022146224975585938,65712
0.02109050750732422,65897
0.022742033004760742,65864
0.02997565269470215,65903
0.02161717414855957,65783
0.020125627517700195,66034
0.01972508430480957,65869
0.02269124984741211,65669
0.020437240600585938,65881
0.024808168411254883,65662
0.020264148712158203,65835
0.02663445472717285,65871
0.020043611526489258,65619
0.020392417907714844,65959
0.019947052001953125,65886
0.019970178604125977,65772
0.020153284072875977,65890
0.020039081573486328,65857
0.01858687400817871,65922
0.02023482322692871,65877
0.024903297424316406,65855
0.02012777328491211,65848
0.017652273178100586,65871
0.020670175552368164,65901
0.02019524574279785,66013
0.02172994613647461,65806
0.019634485244750977,65829
0.03198385238647461,65978
0.023703336715698242,65983
0.01650714874267578,65954
0.02097916603088379,66028
0.028890609741210938,65963
0.01675701141357422,66034
0.009878873825073242,65876
0.018906116485595703,65890
0.01968526840209961,65827
0.018418073654174805,65944
0.0192105770111084,65838
0.01989126205444336,65889
0.02032303810119629,65746
0.02215743064880371,65710
0.019728422164916992,65853
0.025148868560791016,65858
0.02019357681274414,65921
0.018924474716186523,65806
0.01978302001953125,66023
0.019812583923339844,65869
0.01577162742614746,65848
0.019887447357177734,65938
0.019443273544311523,65930
0.015207529067993164,65875
0.02150559425354004,65838
0.018422603607177734,65708
0.019826650619506836,65743
0.015164852142333984,65745
0.017818212509155273,65792
0.02028822898864746,65765
0.020095348358154297,65674
0.01823878288269043,65856
0.01979994773864746,65899
0.02033519744873047,65843
0.02720928192138672,65936
0.020039081573486328,65979
0.01980423927307129,65881
0.020127534866333008,65970
0.019654273986816406,65948
0.015074729919433594,65792
0.019001483917236328,66028
0.019968032836914062,65891
0.020299911499023438,66054
0.01961827278137207,65926
0.02016735076904297,66024
0.019962787628173828,66021
0.02599787712097168,65953
0.024677276611328125,65728
0.019742727279663086,65960
0.026063919067382812,65881
0.020046234130859375,65751
0.01898479461669922,66098
0.019774436950683594,65900
0.02044534683227539,65742
0.015841245651245117,65740
0.030170202255249023,65939
0.030033111572265625,65820
0.02993178367614746,66000
0.02330803871154785,65876
0.020230531692504883,65932
0.03032660484313965,65799
0.022246360778808594,65914
0.03964853286743164,66013
0.024346351623535156,65796
0.020017623901367188,65893
0.019796133041381836,65966
0.019910335540771484,65686
0.021410703659057617,65685
0.019626617431640625,65925
0.021142244338989258,65934
0.023394346237182617,65929
0.028261661529541016,65818
0.02753305435180664,65774
0.020255088806152344,65881
0.020672082901000977,65866
0.02745342254638672,65803
0.030117273330688477,65641
0.04022359848022461,65849
0.020190715789794922,65889
0.019533395767211914,65799
0.028673648834228516,66005
0.01978325843811035,65869
0.01597118377685547,65834
0.01972651481628418,65826
0.019938945770263672,65937
0.028443098068237305,65868
0.019768953323364258,65801
0.020144224166870117,65835
0.02479076385498047,65998
0.025888919830322266,65977
0.019768714904785156,65980
0.016126155853271484,65793
0.01962137222290039,65804
0.020191669464111328,65908
0.023041486740112305,65799
0.020353078842163086,65892
0.02503037452697754,65822
0.02790045738220215,65822
0.018636703491210938,65939
0.016146421432495117,65844
0.015054464340209961,65866
0.02002429962158203,65955
0.025102853775024414,65716
0.01992344856262207,65911
0.029776573181152344,65728
0.014906883239746094,65824
0.016754150390625,65843
0.020099878311157227,65687
0.02673482894897461,65878
0.018075227737426758,65774
0.020725011825561523,65851
0.01735401153564453,65738
0.020185470581054688,65678
0.020926952362060547,65918
0.016828536987304688,65786
0.017253637313842773,65925
0.02983856201171875,65912
0.01892995834350586,65980
0.022541046142578125,65637
0.020025253295898438,66002
0.01592731475830078,65952
0.02571892738342285,65797
0.020165443420410156,65853
0.01595449447631836,65947
0.02326345443725586,65901
0.020340919494628906,65810
0.029743671417236328,65727
0.019644975662231445,65802
0.021474838256835938,65869
0.020064115524291992,65769
0.0175778865814209,65896
0.019867897033691406,65623
0.0200498104095459,65801
0.03045344352722168,65808
0.014961719512939453,65893
0.020453214645385742,65931
0.01975250244140625,65656
0.0151214599609375,65830
0.0284273624420166,65859
0.0200347900390625,65940
0.01757955551147461,65797
0.02223372459411621,65918
0.02031421661376953,65850
0.01764655113220215,65925
0.01621270179748535,65780
0.02218461036682129,65932
0.022991180419921875,65964
0.029936552047729492,65889
0.05012154579162598,65709
0.030860424041748047,65813
0.02517843246459961,65862
0.0201113224029541,65825
0.019928455352783203,65907
0.017060041427612305,65764
0.023923158645629883,65957
0.022815227508544922,65886
0.02335214614868164,65956
0.03002333641052246,65786
0.024046897888183594,65992
0.02597832679748535,65854
0.019757747650146484,65924
0.02012324333190918,65954
0.029676198959350586,65699
0.028220415115356445,65803
0.019948959350585938,65853
0.01817488670349121,65955
0.018386125564575195,65816
0.01970982551574707,65686
0.02009725570678711,65873
0.01785445213317871,65656
0.020156145095825195,65882
0.025018930435180664,65857
0.020113468170166016,66047
0.019934654235839844,65884
0.020098447799682617,65552
0.019660472869873047,65871
0.018101930618286133,65940
0.023126602172851562,65861
0.020092248916625977,65734
0.03180241584777832,65735
0.03200936317443848,65997
0.023380041122436523,65831
0.020158767700195312,65757
0.020376205444335938,66031
0.02013707160949707,65866
0.021647214889526367,65770
0.025029420852661133,66101
0.020082473754882812,65737
0.020153522491455078,65858
0.022814512252807617,65760
0.024756908416748047,65898
0.03125929832458496,66130
0.016024112701416016,65939
0.03125452995300293,65905
0.04695868492126465,65860
0.015731096267700195,65800
0.04692959785461426,65952
0.03136086463928223,66027
0.03125143051147461,65820
0.047780752182006836,65825
0.031392574310302734,65933
0.0487825870513916,65905
0.031267404556274414,65830
0.016117572784423828,65900
0.046884775161743164,65920
0.047792911529541016,65920
0.068817138671875,65773
0.046900272369384766,65876
0.03166007995605469,66042
0.04688000679016113,65874
0.047297000885009766,65644
0.06290483474731445,65941
0.06249737739562988,66080
0.0781867504119873,65883
0.05790352821350098,65812
0.06292152404785156,65665
0.047191619873046875,65795
0.04690146446228027,65782
0.06294918060302734,65943
0.06300640106201172,65941
0.06292104721069336,65872
0.04687833786010742,65756
0.03174734115600586,65874
0.046865224838256836,65665
0.04680514335632324,65727
0.05339503288269043,65833
0.03126382827758789,65974
0.031247377395629883,66127
0.03480052947998047,65850
0.03124833106994629,65921
0.044790029525756836,65904
0.07263517379760742,65866
0.05118131637573242,65864
0.05266237258911133,65755
0.04745817184448242,65954
0.06258440017700195,65901
0.04765915870666504,65942
0.031477928161621094,65880
0.04028773307800293,65921
0.03576397895812988,65892
0.046888113021850586,66050
0.04733133316040039,65855
0.03132963180541992,65830
0.04737401008605957,65992
0.04688906669616699,65795
0.031580209732055664,65908
0.07502412796020508,65952
0.0312497615814209,65817
0.033164024353027344,65945
0.04743695259094238,65838
0.06252074241638184,65895
0.06251716613769531,66006
0.03144025802612305,65863
0.07845735549926758,65889
0.046871185302734375,66022
0.06404542922973633,65867
0.04730224609375,65844
0.031232833862304688,65828
0.04741358757019043,65843
0.03787422180175781,65874
0.04669928550720215,66002
0.047269344329833984,65732
0.046875,66096
0.04731488227844238,65952
0.04985523223876953,65759
0.03125882148742676,65846
0.04729461669921875,66004
0.06290507316589355,65856
0.062490224838256836,65900
0.026691913604736328,65784
0.046947479248046875,65829
0.03636288642883301,65640
0.031239748001098633,65834
0.046384334564208984,65819
0.06293296813964844,65834
0.03125619888305664,65956
0.03167867660522461,65840
0.04720783233642578,65998
0.047514915466308594,65721
0.02974987030029297,65842
0.047296762466430664,65934
0.04734158515930176,65920
0.03126168251037598,65811
0.031249046325683594,65957
0.026651382446289062,65984
0.04685235023498535,65779
0.0362856388092041,65908
0.04838752746582031,65832
0.04688906669616699,65740
0.03876495361328125,65825
0.031264543533325195,65868
0.031523942947387695,65766
0.031263113021850586,65737
0.04727959632873535,65733
0.04689836502075195,65839
0.047350168228149414,65754
0.03129172325134277,65887
0.031155109405517578,65951
0.031258583068847656,65989
0.020647287368774414,65906
0.025648832321166992,65947
0.04687690734863281,65809
0.03172945976257324,65868
0.031246662139892578,65859
0.015713930130004883,66141
0.0291745662689209,65995
0.04688215255737305,66009
0.04689669609069824,65951
0.0316469669342041,65833
0.0316624641418457,66008
0.03126668930053711,65887
0.027721881866455078,65874
0.015605926513671875,65930
0.031649112701416016,65990
0.03127551078796387,65866
0.03125596046447754,65938
0.03133821487426758,65865
0.031160354614257812,65941
0.03777432441711426,66023
0.03126335144042969,65788
0.02470088005065918,65812
0.019749164581298828,65939
0.03119945526123047,65967
0.03345131874084473,66090
0.03135251998901367,65797
0.031907081604003906,66008
0.02414989471435547,66041
0.06039857864379883,65993
0.046866655349731445,65730
0.03164315223693848,65872
0.03127598762512207,65656
0.04127359390258789,65807
0.03128218650817871,65867
0.031156063079833984,65957
0.04683065414428711,65784
0.03776741027832031,66017
0.03136157989501953,65941
0.031238079071044922,65935
0.046895503997802734,65932
0.0343015193939209,65863
0.031263113021850586,65946
0.04007458686828613,65714
0.024231672286987305,65869
0.03167295455932617,65654
0.03169679641723633,66023
0.03117084503173828,65897
0.03646421432495117,65844
0.0312502384185791,65953
0.03164935111999512,65960
0.03125190734863281,65773
0.03162789344787598,65903
0.03125452995300293,66059
0.03576302528381348,65781
0.031263113021850586,65858
0.031267404556274414,65730
0.031670570373535156,66008
0.03125190734863281,65792
0.03225588798522949,65793
0.031280517578125,65850
0.031229496002197266,65653
0.02482151985168457,66117
0.015622854232788086,65792
0.03181314468383789,65751
0.03125357627868652,65819
0.03376412391662598,65795
0.02914285659790039,65979
0.031255245208740234,65863
0.016192197799682617,65790
0.03115081787109375,65697
0.031253814697265625,65898
0.03114771842956543,65907
0.0312504768371582,65690
0.027233600616455078,65739
0.031264305114746094,66096
0.021320104598999023,65828
0.03115224838256836,65855
0.03175544738769531,66014
0.03134894371032715,65784
0.03116464614868164,65956
0.03166937828063965,65925
0.015628814697265625,65648
0.031690120697021484,65886
0.01563119888305664,65908
0.031238079071044922,65823
0.031554460525512695,66037
0.03125739097595215,65890
0.02464747428894043,65696
0.015646696090698242,65848
0.03131866455078125,65681
0.03384590148925781,65794
0.015633583068847656,65756
0.031243324279785156,65812
0.031153440475463867,65873
0.04729509353637695,65754
0.03173375129699707,65766
0.01593637466430664,65654
0.01562666893005371,66031
0.01563239097595215,65889
0.0312960147857666,65826
0.03120875358581543,65684
0.04744839668273926,65850
0.03134632110595703,65911
0.03127288818359375,65947
0.01602458953857422,65871
0.031148195266723633,65772
0.03133869171142578,65838
0.031653404235839844,65926
0.0313563346862793,65730
0.03115558624267578,65709
0.01616215705871582,65872
0.01557779312133789,65737
0.015621662139892578,65958
0.03193783760070801,65972
0.03125905990600586,66060
0.03125262260437012,65622
0.03163957595825195,65915
0.01561284065246582,65718
0.01560211181640625,66005
0.01620626449584961,65777
0.031179189682006836,65862
0.03134489059448242,65984
0.03171992301940918,65841
0.031378984451293945,65796
0.03134584426879883,65835
0.0245208740234375,65746
0.03127598762512207,65908
0.03119206428527832,65724
0.01884770393371582,66004
0.01571059226989746,65891
0.01564764976501465,65910
0.01309347152709961,65833
0.031167984008789062,65814
0.03125572204589844,65804
0.022741317749023438,65899
0.03125119209289551,65827
0.031249523162841797,65790
0.015635967254638672,65863
0.015623807907104492,66007
0.015625476837158203,65878
0.026140451431274414,66055
0.03128552436828613,65941
0.031304359436035156,65949
0.0157473087310791,65865
0.015732765197753906,65891
0.015615224838256836,65785
0.030849933624267578,65728
0.031235933303833008,65956
0.03137516975402832,65680
0.0252377986907959,66036
0.015621662139892578,65980
0.022475004196166992,65703
0.03165864944458008,66027
0.03177213668823242,65835
0.03899693489074707,65817
0.015860795974731445,65808
0.015636205673217773,65905
0.022658348083496094,65866
0.03135418891906738,65803
0.031244277954101562,65884
0.016208887100219727,65775
0.031253814697265625,65641
0.031244516372680664,65974
0.0319366455078125,65936
0.015539169311523438,65928
0.015613555908203125,65805
0.016025304794311523,65887
0.031256675720214844,65805
0.03124380111694336,65932
0.031767845153808594,65863
0.031244516372680664,65886
0.0312654972076416,66050
0.01622176170349121,65766
0.01562976837158203,65833
0.03126668930053711,65836
0.03185439109802246,65773
0.03123760223388672,65853
0.03125786781311035,65794
0.01411128044128418,65758
0.03135180473327637,65764
0.03115105628967285,65713
0.023831844329833984,65870
0.015573263168334961,65839
0.015624761581420898,65962
0.016367435455322266,66037
0.03136897087097168,65982
0.03515458106994629,65880
0.02774333953857422,66023
0.03134560585021973,65986
0.03172016143798828,66079
0.03135800361633301,65780
0.046880483627319336,65689
0.04727506637573242,66101
0.031252384185791016,66011
0.03776097297668457,65769
0.015637636184692383,65880
0.03132367134094238,65849
0.0318455696105957,66038
0.031359195709228516,65806
0.01570439338684082,65760
0.018152236938476562,65693
0.015741586685180664,65938
0.031154870986938477,66119
0.03165149688720703,65871
0.031243085861206055,65924
0.031250715255737305,65905
0.016726255416870117,65957
0.015505313873291016,65839
0.03167581558227539,65821
0.026900529861450195,65990
0.031348466873168945,65796
0.02565145492553711,66022
0.012453079223632812,65896
0.031090259552001953,65826
0.030887126922607422,65908
0.03961372375488281,65854
0.031347036361694336,65843
0.016195058822631836,65715
0.031216859817504883,65928
0.031244277954101562,65912
0.015727758407592773,65782
0.031253814697265625,65995
0.03366255760192871,65865
0.029143571853637695,65896
0.015625715255737305,65915
0.02413630485534668,65935
0.0313417911529541,65738
0.031247854232788086,65791
0.0474245548248291,65979
0.03115224838256836,65855
0.03134655952453613,65752
0.031650543212890625,65922
0.03126263618469238,65838
0.01562356948852539,65635
0.03179478645324707,65831
0.015623331069946289,65934
0.032267093658447266,65867
0.03082895278930664,65864
0.03126168251037598,65804
0.03837871551513672,65894
0.016371726989746094,65853
0.031363487243652344,65733
0.0317234992980957,65897
0.031259775161743164,65828
0.031253814697265625,65810
0.018635272979736328,66010
0.015634775161743164,65736
0.03133559226989746,65813
0.031850576400756836,65826
0.03134632110595703,65843
0.03125190734863281,65803
0.01620626449584961,65799
0.015619754791259766,65796
0.01563549041748047,66034
0.03182053565979004,65810
0.031365394592285156,65979
0.03121495246887207,65892
0.03177952766418457,65809
0.015710830688476562,65861
0.01562976837158203,65740
0.03172421455383301,65673
0.031261444091796875,65874
0.03133702278137207,65768
0.015799760818481445,65853
0.01563882827758789,65722
0.031238079071044922,65932
0.02279496192932129,65952
0.031414031982421875,65748
0.0319364070892334,65843
0.03120899200439453,65939
0.015643596649169922,66001
0.014810323715209961,65959
0.02409648895263672,65944
0.03075408935546875,65688
0.03216052055358887,65969
0.027394533157348633,65853
0.015010595321655273,65733
0.03146076202392578,65859
0.0446779727935791,65869
0.024104833602905273,65923
0.016176700592041016,65728
0.015617609024047852,65951
0.015702009201049805,65896
0.03135943412780762,65913
0.03134274482727051,65862
0.031159639358520508,65998
0.016225337982177734,65971
0.015528202056884766,65828
0.031278133392333984,66011
0.020819664001464844,65840
0.015625476837158203,65789
0.015683650970458984,65907
0.030339717864990234,65835
0.03126859664916992,65791
0.03873419761657715,65994
0.03126025199890137,65823
0.03134799003601074,65854
0.031751394271850586,66015
0.03182506561279297,65889
0.015680789947509766,65877
0.031766414642333984,65899
0.03126168251037598,65861
0.03125643730163574,65799
0.016198396682739258,65905
0.03122997283935547,65909
0.03126692771911621,65913
0.03183555603027344,66128
0.015688657760620117,65909
0.015738964080810547,65729
0.026747465133666992,65998
0.03134489059448242,65660
0.031156301498413086,65719
0.020828962326049805,65854
0.015649080276489258,65954
0.015620708465576172,65793
0.015010833740234375,65781
0.031263113021850586,65674
0.03124690055847168,66031
0.024739742279052734,65948
0.01562952995300293,65829
0.04767274856567383,65963
0.03126358985900879,66113
0.015624523162841797,65839
0.013111591339111328,65899
0.031249046325683594,65762
0.03125286102294922,65877
0.031862497329711914,65968
0.03136253356933594,66098
0.016120433807373047,66039
0.031165599822998047,65928
0.03125429153442383,65781
0.027154207229614258,65801
0.03125166893005371,65864
0.0318293571472168,65875
0.03125286102294922,66002
0.03174400329589844,65849
0.03114485740661621,65899
0.03125882148742676,66034
0.031740665435791016,65866
0.031208515167236328,65698
0.03125333786010742,65880
0.015646696090698242,66084
0.03124833106994629,65827
0.031656742095947266,65694
0.031247377395629883,65915
0.03163623809814453,65738
0.03126645088195801,65825
0.03115677833557129,65922
0.031652212142944336,65867
0.03125762939453125,65809
0.031249523162841797,65748
0.026148557662963867,65787
0.03174614906311035,65969
0.015625953674316406,65900
0.0156404972076416,65829
0.03125357627868652,65958
0.032755136489868164,66043
0.03032827377319336,65741
0.0311892032623291,65907
0.03189539909362793,65948
0.0312657356262207,65843
0.044283390045166016,65860
0.031265974044799805,65926
0.03133511543273926,65809
0.034269094467163086,65885
0.0157318115234375,66045
0.01562190055847168,65905
0.03157162666320801,65785
0.031262874603271484,65806
0.03125143051147461,65821
0.03183102607727051,65916
0.03154468536376953,66043
0.01562643051147461,65975
0.016030073165893555,65705
0.015626192092895508,65863
0.015624284744262695,65830
0.01602935791015625,65768
0.0312502384185791,65783
0.03124547004699707,65781
0.0316925048828125,65887
0.03187131881713867,65833
0.015733003616333008,65935
0.016214609146118164,65888
0.01563405990600586,65887
0.015610694885253906,65978
0.016223907470703125,65767
0.03133964538574219,65885
0.03116011619567871,65725
0.0318913459777832,65927
0.03126382827758789,65758
0.03133416175842285,65670
0.016201496124267578,66017
0.01571798324584961,65741
0.015522480010986328,65899
0.016147851943969727,65693
0.03125166893005371,66058
0.03125619888305664,65919
0.031824588775634766,65654
0.031265974044799805,65883
0.0313568115234375,65834
0.016112327575683594,65953
0.015642881393432617,65800
0.03125333786010742,65786
0.031847238540649414,65811
0.03126406669616699,65904
0.03134441375732422,65807
0.03183746337890625,65694
0.015622377395629883,65998
0.03126883506774902,65888
0.03183436393737793,65796
0.03182053565979004,65862
0.031238079071044922,65920
0.031743764877319336,65898
0.015709400177001953,65685
0.04030585289001465,65919
0.015736103057861328,65916
0.031336307525634766,65791
0.03166341781616211,65823
0.031345367431640625,65887
0.031163454055786133,65916
0.021237850189208984,65972
0.015639781951904297,65721
0.015633106231689453,65883
0.031816959381103516,65792
0.031384944915771484,65902
0.03126668930053711,65785
0.03277230262756348,65935
0.030237197875976562,65680
0.0156252384185791,65821
0.023145437240600586,65876
0.031267404556274414,65746
0.0312504768371582,65760
0.031676530838012695,65762
0.031264543533325195,65892
0.031247377395629883,65773
0.0352632999420166,65912
0.015638351440429688,65922
0.015629053115844727,65810
0.025825977325439453,65707
0.01572871208190918,65791
0.03185415267944336,65905
0.03176426887512207,65827
0.031259775161743164,65864
0.0312502384185791,65870
0.036768436431884766,65857
0.026238203048706055,65754
0.0156402587890625,65899
0.02727675437927246,65929
0.015740633010864258,65848
0.03128480911254883,65715
0.0333101749420166,65726
0.029836654663085938,65879
0.03115081787109375,65931
0.023634672164916992,65922
0.01563286781311035,65854
0.031253814697265625,65817
0.03164482116699219,65892
0.03126382827758789,65941
0.031249523162841797,65697
0.020125627517700195,65929
0.03135967254638672,65892
0.03124070167541504,65851
0.03185915946960449,65739
0.03134655952453613,65986
0.031249046325683594,65765
0.016253948211669922,65927
0.015729904174804688,65996
0.015662193298339844,65947
0.03126859664916992,65860
0.03135800361633301,66052
0.03128957748413086,65991
0.03191947937011719,65788
0.03126049041748047,65907
0.0313565731048584,65999
0.03177523612976074,65839
0.031258344650268555,65981
0.015719175338745117,65895
0.016127824783325195,66042
0.015626907348632812,65988
0.015511274337768555,65998
0.032549381256103516,65916
0.0242922306060791,65771
0.02369999885559082,65744
0.02680802345275879,65958
0.028730392456054688,65849
0.015613794326782227,65746
0.024871349334716797,65879
0.0287933349609375,65863
0.031160593032836914,65796
0.015634536743164062,65679
0.031249284744262695,65800
0.034761905670166016,65868
0.028144359588623047,65729
0.015626192092895508,65782
0.0316622257232666,65780
0.03132987022399902,65786
0.0312957763671875,65802
0.015593528747558594,65750
0.015733718872070312,65884
0.0317845344543457,65913
0.0319216251373291,65951
0.031349897384643555,65909
0.031258583068847656,65740
0.0318295955657959,65597
0.03125429153442383,65744
0.031355857849121094,65854
0.03164863586425781,65943
0.03137063980102539,65962
0.031139612197875977,66134
0.03199124336242676,65887
0.0312962532043457,65912
0.03130006790161133,65951
0.03187108039855957,65696
0.03136134147644043,65872
0.03148698806762695,66067
0.03126049041748047,65870
0.02823042869567871,65605
0.015589237213134766,65921
0.015523433685302734,65696
0.0223391056060791,65845
0.03115987777709961,65819
0.03123331069946289,65802
0.03114461898803711,65987
0.03125166893005371,65884
0.031247615814208984,65775
0.03164792060852051,66029
0.031260013580322266,65781
0.03124856948852539,65906
0.03182244300842285,65857
0.01573920249938965,65887
0.015610694885253906,65986
0.015099287033081055,65982
0.013587474822998047,65915
0.015634775161743164,65902
0.01563429832458496,65872
0.016200780868530273,65931
0.03135204315185547,65853
0.031258344650268555,65963
0.030035018920898438,65802
0.015737295150756836,65888
0.031195640563964844,65845
0.031302690505981445,65786
0.011516809463500977,65805
0.015612363815307617,65941
0.015570878982543945,65925
0.016206741333007812,65866
0.03135514259338379,65781
0.031252145767211914,65851
0.03217172622680664,65867
0.015642404556274414,66006
0.031357526779174805,66158
0.03172898292541504,65832
0.03126120567321777,65854
0.031258583068847656,65874
0.015716552734375,65957
0.015681982040405273,65936
0.034744977951049805,65757
0.028244733810424805,65864
0.03125786781311035,65837
0.016106128692626953,65777
0.0313420295715332,65793
0.03171372413635254,65967
0.032386064529418945,65669
0.031373023986816406,65910
0.03112483024597168,65899
0.02635645866394043,65879
0.031124591827392578,65886
0.031355857849121094,65989
0.02023601531982422,65763
0.015528678894042969,65885
0.03276777267456055,65919
0.04578590393066406,65915
0.031388282775878906,66009
0.016019344329833984,65766
0.015612602233886719,65751
0.031301021575927734,65848
0.03135371208190918,65849
0.03137612342834473,65859
0.0312345027923584,65994
0.027326345443725586,65917
0.031174182891845703,65859
0.026180267333984375,65876
0.015727519989013672,65852
0.031154155731201172,65933
0.01625800132751465,65846
0.031313180923461914,65747
0.03129100799560547,65653
0.016144514083862305,65772
0.015625476837158203,65876
0.016203880310058594,65726
0.01616692543029785,65848
0.015713214874267578,65881
0.015528678894042969,66049
0.017210960388183594,65673
0.030328035354614258,65941
0.03126406669616699,65710
0.0312347412109375,65932
0.024341106414794922,65903
0.015581846237182617,65879
0.0156252384185791,65864
0.01573920249938965,65681
0.015543937683105469,65813
0.01562047004699707,65800
0.01963019371032715,65771
0.03136086463928223,65893
0.031242847442626953,65906
0.031737327575683594,65827
0.03134012222290039,65941
0.03125596046447754,66080
0.0317385196685791,65909
0.03134465217590332,65984
0.03127264976501465,65938
0.03733372688293457,65824
0.02583169937133789,65655
0.031262874603271484,65961
0.03124094009399414,66030
0.0319218635559082,66018
0.03116297721862793,65815
0.01571178436279297,65925
0.017618656158447266,65926
0.015720367431640625,65889
0.01563572883605957,65753
0.015708446502685547,65850
0.02381587028503418,65700
0.03124713897705078,65937
0.031275272369384766,65943
0.015726804733276367,65884
0.03125882148742676,65737
0.031823158264160156,65939
0.01923990249633789,65747
0.01574563980102539,65824
0.01563119888305664,66050
0.016709327697753906,66023
0.022342443466186523,65874
0.02428722381591797,65727
0.01562976837158203,65866
0.01617717742919922,65984
0.015625476837158203,65867
0.03125619888305664,65822
0.015611886978149414,65928
0.01605510711669922,66095
0.031369686126708984,65812
0.01570725440979004,65997
0.015703916549682617,65777
0.015728473663330078,65800
0.03126645088195801,65795
0.015604734420776367,65963
0.016129016876220703,65984
0.03135251998901367,65838
0.015590429306030273,65845
0.015662193298339844,65814
0.01470804214477539,66042
0.03135371208190918,65799
0.031249046325683594,65735
0.015639543533325195,65963
0.015733003616333008,65864
0.0312504768371582,66014
0.03139638900756836,65830
0.01751422882080078,65909
0.01571369171142578,65824
0.031171798706054688,65780
0.015732526779174805,65938
0.016210317611694336,65698
0.03135538101196289,65895
0.01563405990600586,65754
0.015610218048095703,65884
0.015722274780273438,65537
0.0311582088470459,66171
0.01573038101196289,65800
0.02022075653076172,65824
0.015729904174804688,65854
0.031160354614257812,65696
0.015704870223999023,66022
0.01611185073852539,65802
0.015622138977050781,65946
0.03127765655517578,65881
0.015502452850341797,65788
0.01560354232788086,65963
0.015623331069946289,65948
0.03139019012451172,65782
0.02119755744934082,65833
0.015732288360595703,65655
0.031224489212036133,65824
0.015635251998901367,65855
0.016196489334106445,65833
0.03134012222290039,65814
0.01563715934753418,65996
